0.00000000000000038 0.00021500000000 0.00942225000000 0.00009625000000 0.00056900000000 10
0.00000000000000846 0.00092025000000 0.00002975000000 0.00039850000000 0.01558700000000 30
0.00000000000005178 0.00193925000000 0.00007100000000 0.00080525000000 0.05947975000000 50
0.00000000000008140 0.00327675000000 0.00012200000000 0.00149725000000 0.15498625000000 70
0.00000000000015004 0.00534900000000 0.00022825000000 0.00262800000000 0.33203525000000 90
0.00000000000053881 0.00793400000000 0.00035925000000 0.00427575000000 0.60945900000000 110
0.00000000000203077 0.01103750000000 0.00054425000000 0.00651250000000 1.00525975000000 130
0.00000000000058709 0.01494075000000 0.00077350000000 0.00947300000000 1.54314700000000 150
0.00000000000461207 0.01967750000000 0.00117325000000 0.01373900000000 2.27947400000000 170
0.00000000000124470 0.02458175000000 0.00157100000000 0.01813325000000 3.19487000000000 190
0.00000000000161653 0.03058175000000 0.00196975000000 0.02413200000000 4.34034350000000 210
0.00000000000242365 0.04169225000000 0.00305375000000 0.03261825000000 5.92357175000000 230
0.00000000000208389 0.04430275000000 0.00311275000000 0.03878250000000 7.39406075000000 250
0.00000000007448531 0.05226800000000 0.00386900000000 0.04827125000000 9.08181175000000 270
0.00000000001672631 0.06081000000000 0.00481175000000 0.05977975000000 11.38767550000000 290
0.00000000001256417 0.07427275000000 0.00571700000000 0.07296200000000 14.14889700000000 310
0.00000000002492417 0.08735375000000 0.00684475000000 0.08984050000000 17.20576800000000 330
0.00000000001366336 0.10033375000000 0.00799950000000 0.10735075000000 20.48205925000000 350
0.00000000000995365 0.11167500000000 0.00979525000000 0.13092125000000 24.30711350000000 370
0.00000000002048200 0.12520725000000 0.01103450000000 0.14255450000000 27.99324550000000 390
